ID_Observasi,Periode,Tahun,Triwulan,Urutan_Waktu,Kode_Provinsi,Provinsi,Wilayah,Jumlah_Penduduk,Urbanisasi_pct,Kemiskinan_pct,Penetrasi_Internet_pct,Literasi_Keuangan_pct,Rekening_per_1000_Penduduk,Pertumbuhan_Rekening_qoq_pct,Titik_Layanan_per_100rb_Penduduk,ATM_per_100rb_Penduduk,Kantor_Bank_per_100rb_Penduduk,Kredit_terhadap_PDRB_pct,DPK_terhadap_PDRB_pct,Transaksi_Digital_pct,Pertumbuhan_Transaksi_Digital_qoq_pct,Pinjaman_Fintech_per_Kapita_juta,NPL_pct,Shock_Ekonomi,Dimensi_Ketersediaan,Dimensi_Penggunaan,Dimensi_Kedalaman,IKAD_Simulasi,Kategori_IKAD,IKAD_Lag_1,IKAD_Lag_4,IKAD_Rata_Rata_4Q,Pertumbuhan_IKAD_qoq_pct,Pertumbuhan_IKAD_yoy_pct,IKAD_Berikutnya,Kategori_IKAD_Berikutnya,Perubahan_IKAD_Berikutnya,Target_Peningkatan_IKAD,Status_Data
74-2012Q1,2012-Q1,2012,Q1,77,74,Sulawesi Tenggara,Sulawesi,5142076,61.74,15.71,35.55,49.71,454.21,-2.539,8.62,25.63,6.39,5.01,12.26,29.1,0.538,1.786,10.63,Normal,2.1616,2.3777,1.3673,1.8442,Sedang,1.8394,1.8048,1.8169,0.261,2.1831,1.8807,Tinggi,0.0365,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2012Q2,2012-Q2,2012,Q2,78,74,Sulawesi Tenggara,Sulawesi,5168871,61.62,15.6,35.37,50.02,,4.306,8.76,26.45,5.52,4.99,12.92,29.69,2.026,1.836,10.54,Normal,2.4173,2.2026,1.0319,1.8807,Tinggi,1.8442,1.814,1.8336,1.9792,3.677,1.8484,Sedang,-0.0323,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2012Q3,2012-Q3,2012,Q3,79,74,Sulawesi Tenggara,Sulawesi,5187553,61.77,15.49,35.55,50.28,477.89,0.869,8.8,25.27,6.14,5.11,13.63,30.68,3.327,1.882,10.43,Normal,2.3356,2.4185,1,1.8484,Sedang,1.8807,1.7699,1.8532,-1.7174,4.4353,1.9457,Tinggi,0.0973,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2012Q4,2012-Q4,2012,Q4,80,74,Sulawesi Tenggara,Sulawesi,5205785,62.05,15.49,36.11,50.82,486.66,1.836,8.78,26.61,6.21,5.2,13.73,31.5,2.676,1.888,10.58,Normal,2.4136,2.2803,1.0202,1.9457,Tinggi,1.8484,1.8394,1.8798,5.264,5.7791,1.9477,Tinggi,0.002,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2013Q1,2013-Q1,2013,Q1,81,74,Sulawesi Tenggara,Sulawesi,5221926,62.27,15.43,36.04,51.08,491.16,0.925,8.82,24.91,7.04,5.15,14.5,32.27,2.458,1.947,10.56,Normal,2.3583,2.198,1.0952,1.9477,Tinggi,1.9457,1.8442,1.9056,0.1028,5.6122,1.9853,Tinggi,0.0376,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2013Q2,2013-Q2,2013,Q2,82,74,Sulawesi Tenggara,Sulawesi,5231262,62.17,15.41,35.97,51.53,495.11,0.804,8.77,25.35,5.69,5.77,14.99,32.79,1.586,2.022,10.59,Normal,2.2681,2.2426,1.2391,1.9853,Tinggi,1.9477,1.8807,1.9318,1.9305,5.5618,2.0694,Tinggi,0.0841,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2013Q3,2013-Q3,2013,Q3,83,74,Sulawesi Tenggara,Sulawesi,5240646,62.08,15.37,36.57,51.55,499.97,0.981,8.93,26.93,5.77,5.56,14.71,32.93,0.441,2.041,10.54,Normal,2.3198,2.3507,1.2167,2.0694,Tinggi,1.9853,1.8484,1.987,4.2361,11.9563,2.0688,Tinggi,-0.0006,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2013Q4,2013-Q4,2013,Q4,84,74,Sulawesi Tenggara,Sulawesi,5253715,62.38,15.5,,,511.64,2.335,9.1,27.06,5.91,5.71,15.52,33.18,0.763,2.104,10.79,Normal,2.4387,2.2346,1.186,2.0688,Tinggi,2.0694,1.9457,2.0178,-0.029,6.3268,1.9751,Tinggi,-0.0937,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2014Q1,2014-Q1,2014,Q1,85,74,Sulawesi Tenggara,Sulawesi,5275417,62.5,15.66,37.65,51.93,523.71,2.359,9.16,27.45,6.29,5.78,16.4,34.4,3.667,2.145,10.95,Normal,2.3983,2.3876,1.0786,1.9751,Tinggi,2.0688,1.9477,2.0246,-4.5292,1.4068,2.0887,Tinggi,0.1136,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2014Q2,2014-Q2,2014,Q2,86,74,Sulawesi Tenggara,Sulawesi,5304135,62.64,15.72,38.41,52.27,529.11,1.03,9.02,26.74,6.54,5.7,16.82,34.4,0.01,2.18,10.92,Normal,2.4331,2.4113,1.0426,2.0887,Tinggi,1.9751,1.9853,2.0505,5.7516,5.2083,2.0293,Tinggi,-0.0594,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2014Q3,2014-Q3,2014,Q3,87,74,Sulawesi Tenggara,Sulawesi,5317480,62.68,15.74,38.68,52.42,539.07,1.883,8.98,26.44,5.6,5.4,17.45,35.28,2.57,2.134,10.94,Normal,2.3123,2.5235,1,2.0293,Tinggi,2.0887,2.0694,2.0405,-2.8439,-1.9378,2.0247,Tinggi,-0.0046,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2014Q4,2014-Q4,2014,Q4,88,74,Sulawesi Tenggara,Sulawesi,5342858,62.6,15.77,38.75,52.79,548.75,1.795,8.88,28.23,5.93,4.76,17.3,35.87,1.65,2.192,10.98,Normal,2.4142,2.381,1.0363,2.0247,Tinggi,2.0293,2.0688,2.0294,-0.2267,-2.1317,2.0125,Tinggi,-0.0122,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2015Q1,2015-Q1,2015,Q1,89,74,Sulawesi Tenggara,Sulawesi,5360261,62.74,15.87,39.42,52.74,562.59,2.523,9.11,27.24,6.21,4.11,16.96,36.57,1.947,2.185,11.08,Normal,2.2503,2.575,1.0121,2.0125,Tinggi,2.0247,1.9751,2.0388,-0.6026,1.8936,2.0328,Tinggi,0.0203,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2015Q2,2015-Q2,2015,Q2,90,74,Sulawesi Tenggara,Sulawesi,5368698,63.05,15.39,,53.09,567.89,0.942,9.39,25.34,6.25,4.41,16.83,37.38,2.231,2.182,11.02,Normal,2.3919,2.4573,1,2.0328,Tinggi,2.0125,2.0887,2.0248,1.0087,-2.6763,2.0807,Tinggi,0.0479,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2015Q3,2015-Q3,2015,Q3,91,74,Sulawesi Tenggara,sulawesi,5387994,63.05,15.22,,53.13,579.14,1.981,9.4,26.38,6.26,4.83,16.85,38.1,1.918,2.216,10.92,Normal,2.2108,2.5567,1.2312,2.0807,Tinggi,2.0328,2.0293,2.0377,2.3564,2.5329,2.1301,Sangat Tinggi,0.0494,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2015Q4,2015-Q4,2015,Q4,92,74,Sulawesi Tenggara,Sulawesi,5399466,62.95,15.13,40.54,53.36,589.28,1.75,9.61,28.08,6.41,5.27,16.18,38.38,0.74,2.256,10.8,Normal,2.3158,2.424,1.1802,2.1301,Sangat Tinggi,2.0807,2.0247,2.064,2.3742,5.2057,2.1502,Sangat Tinggi,0.0201,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2016Q1,2016-Q1,2016,Q1,93,74,Sulawesi Tenggara,Sulawesi,5409256,63.09,15.15,41.0,53.96,582.74,-1.109,9.54,26.72,6.2,5.26,15.96,38.56,0.465,2.291,10.74,Normal,2.5571,2.5648,1.1701,2.1502,Sangat Tinggi,2.1301,2.0125,2.0985,0.9436,6.8422,2.1091,Sangat Tinggi,-0.0411,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2016Q2,2016-Q2,2016,Q2,94,74,Sulawesi Tenggara,Sulawesi,5436892,63.0,15.04,41.29,54.32,583.8,0.181,9.41,27.01,6.83,5.62,16.94,39.17,1.599,2.327,10.67,Normal,2.3996,2.4901,1.0781,2.1091,Sangat Tinggi,2.1502,2.0328,2.1175,-1.9115,3.7534,2.053,Tinggi,-0.0561,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2016Q3,2016-Q3,2016,Q3,95,74,sulawesi tenggara,Sulawesi,5450226,62.79,15.03,41.93,54.82,590.63,1.17,9.5,27.66,6.0,6.0,17.32,39.29,0.299,2.369,10.71,Normal,2.3006,2.6297,1.1995,2.053,Tinggi,2.1091,2.0807,2.1106,-2.6599,-1.3313,2.002,Tinggi,-0.051,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2016Q4,2016-Q4,2016,Q4,96,74,Sulawesi Tenggara,Sulawesi,5465078,62.9,14.76,42.33,54.98,610.27,3.326,9.55,27.09,5.54,6.28,18.22,39.72,1.095,2.378,10.59,Normal,2.4516,2.4474,1.2295,2.002,Tinggi,2.053,2.1301,2.0786,-2.4842,-6.0138,2.0355,Tinggi,0.0335,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2017Q1,2017-Q1,2017,Q1,97,74,Sulawesi Tenggara,Sulawesi,5476168,63.26,14.76,42.88,54.78,624.54,2.339,9.58,27.25,6.55,,18.42,39.77,0.129,2.369,10.78,Normal,2.4587,2.4685,1.3132,2.0355,Tinggi,2.002,2.1502,2.0499,1.6733,-5.3344,2.078,Tinggi,0.0425,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2017Q2,2017-Q2,2017,Q2,98,74,Sulawesi Tenggara,Sulawesi,5488659,63.42,14.93,43.02,55.09,625.25,0.113,9.71,26.65,6.2,5.45,19.55,39.98,0.525,2.439,10.71,Normal,2.4032,2.8851,1.2423,2.078,Tinggi,2.0355,2.1091,2.0421,2.0879,-1.4746,2.0936,Tinggi,0.0156,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2017Q3,2017-Q3,2017,Q3,99,74,sulawesi tenggara,Sulawesi,5513832,63.51,14.83,43.4,55.1,627.49,0.358,9.81,29.26,6.0,5.05,19.14,40.75,1.917,2.555,10.85,Normal,2.5131,2.7323,1.3447,2.0936,Tinggi,2.078,2.053,2.0523,0.7507,1.9776,2.0781,Tinggi,-0.0155,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2017Q4,2017-Q4,2017,Q4,100,74,Sulawesi Tenggara,Sulawesi,5522488,63.76,15.03,43.7,55.4,631.49,0.637,9.77,29.26,6.81,5.64,18.77,41.71,2.356,2.618,11.05,Normal,2.5735,2.5223,1.1605,2.0781,Tinggi,2.0936,2.002,2.0713,-0.7404,3.8012,2.0889,Tinggi,0.0108,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2018Q1,2018-Q1,2018,Q1,101,74,Sulawesi Tenggara,Sulawesi,5539924,63.73,14.89,44.38,55.57,631.54,0.009,9.79,27.44,6.17,6.0,19.37,,0.273,2.679,11.17,Normal,2.4384,2.6975,1.2664,2.0889,Tinggi,2.0781,2.0355,2.0846,0.5197,2.6234,2.146,Sangat Tinggi,0.0571,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2018Q2,2018-Q2,2018,Q2,102,74,Sulawesi Tenggara,Sulawesi,5555820,63.93,14.9,43.88,55.64,640.47,1.414,9.76,28.58,6.97,5.65,19.63,42.93,2.659,2.715,11.21,Normal,2.3506,2.7632,1.3086,2.146,Sangat Tinggi,2.0889,2.078,2.1017,2.7335,3.2724,2.0744,Tinggi,-0.0716,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2018Q3,2018-Q3,2018,Q3,103,74,Sulawesi Tenggara,Sulawesi,5564417,63.9,15.0,44.23,55.95,,1.704,,26.7,6.7,6.18,19.54,43.76,1.911,2.807,11.19,Normal,2.3928,2.6837,1.0526,2.0744,Tinggi,2.146,2.0936,2.0968,-3.3364,-0.9171,2.0174,Tinggi,-0.057,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2018Q4,2018-Q4,2018,Q4,104,74,Sulawesi Tenggara,Sulawesi,5576190,63.99,14.98,44.1,55.95,646.71,-0.717,9.62,26.99,6.14,6.03,20.23,43.9,0.335,2.851,11.17,Normal,2.479,2.8066,1.2443,2.0174,Tinggi,2.0744,2.0781,2.0817,-2.7478,-2.9209,2.0334,Tinggi,0.016,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2019Q1,2019-Q1,2019,Q1,105,74,Sulawesi Tenggara,Sulawesi,5597237,64.11,14.46,44.16,55.96,659.23,1.936,9.43,26.52,5.65,,20.58,44.18,0.629,2.896,11.24,Normal,2.3164,2.5221,1.434,2.0334,Tinggi,2.0174,2.0889,2.0678,0.7931,-2.6569,2.07,Tinggi,0.0366,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2019Q2,2019-Q2,2019,Q2,106,74,Sulawesi Tenggara,Sulawesi,5625984,64.17,14.07,,56.15,661.59,0.357,9.34,26.67,5.9,6.56,20.55,45.42,2.815,2.966,11.29,Normal,2.2726,2.7918,1.3083,2.07,Tinggi,2.0334,2.146,2.0488,1.7999,-3.5415,2.2215,Sangat Tinggi,0.1515,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2019Q3,2019-Q3,2019,Q3,107,74,Sulawesi Tenggara,Sulawesi,5645632,64.17,13.88,44.79,56.19,666.74,0.778,9.26,26.0,5.87,6.43,21.11,46.15,1.611,3.063,11.28,Normal,2.2953,2.9407,1.2987,2.2215,Sangat Tinggi,2.07,2.0744,2.0856,7.3188,7.0912,2.1824,Sangat Tinggi,-0.0391,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2019Q4,2019-Q4,2019,Q4,108,74,Sulawesi Tenggara,Sulawesi,5650752,64.07,13.98,45.36,56.32,677.61,1.631,9.29,25.69,6.37,6.62,20.97,47.3,2.474,3.15,11.34,Normal,2.2418,2.8592,1.3456,2.1824,Sangat Tinggi,2.2215,2.0174,2.1268,-1.7601,8.1788,2.1859,Sangat Tinggi,0.0035,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2020Q1,2020-Q1,2020,Q1,109,74,Sulawesi Tenggara,Sulawesi,5665454,64.47,14.75,45.9,56.89,675.61,-0.296,9.22,27.15,6.46,5.96,21.27,-18.91,-1.122,3.215,11.85,Pandemi,2.1979,2.815,1.0903,2.1859,Sangat Tinggi,2.1824,2.0334,2.1649,0.1604,7.4998,2.234,Sangat Tinggi,0.0481,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2020Q2,2020-Q2,2020,Q2,110,74,Sulawesi Tenggara,Sulawesi,5696303,64.34,15.18,46.49,57.02,671.18,-0.656,8.97,28.42,6.0,4.79,21.34,46.32,-0.948,3.207,12.21,Pandemi,2.3926,2.8589,1.3262,2.234,Sangat Tinggi,2.1859,2.07,2.206,2.2005,7.9227,2.1625,Sangat Tinggi,-0.0715,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2020Q3,2020-Q3,2020,Q3,111,74,Sulawesi Tenggara,Sulawesi,5713622,64.39,15.52,47.03,57.16,,0.126,9.01,24.11,5.45,4.38,20.85,,-0.084,3.263,12.68,Pandemi,2.254,2.8557,1.3467,2.1625,Sangat Tinggi,2.234,2.2215,2.1912,-3.2005,-2.6559,2.1608,Sangat Tinggi,-0.0017,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2020Q4,2020-Q4,2020,Q4,112,74,Sulawesi Tenggara,Sulawesi,5736524,64.76,16.06,47.15,57.55,669.57,-0.366,8.91,27.2,5.99,3.22,20.64,46.57,0.616,3.333,13.28,Pandemi,2.5068,2.8564,1.0818,2.1608,Sangat Tinggi,2.1625,2.1824,2.1858,-0.0786,-0.9897,2.1351,Sangat Tinggi,-0.0257,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2021Q1,2021-Q1,2021,Q1,113,74,Sulawesi Tenggara,Sulawesi,5759897,64.97,16.34,47.55,57.67,665.41,-0.621,8.98,25.51,6.25,3,20.64,46.08,-1.04,3.43,13.44,Pemulihan Awal,2.2174,2.919,1.0396,2.1351,Sangat Tinggi,2.1608,2.1859,2.1731,-1.1894,-2.324,2.2342,Sangat Tinggi,0.0991,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2021Q2,2021-Q2,2021,Q2,114,74,Sulawesi Tenggara,Sulawesi,5766440,65.23,16.5,47.74,58.0,675.88,1.573,8.91,26.61,5.31,3,20.28,45.76,-0.696,3.48,13.6,Pemulihan Awal,2.5326,2.8775,1,2.2342,Sangat Tinggi,2.1351,2.234,2.1731,4.6415,0.009,2.2461,Sangat Tinggi,0.0119,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2021Q3,2021-Q3,2021,Q3,115,74,Sulawesi Tenggara,Sulawesi,5775558,65.47,,,58.49,665.02,-1.607,8.98,27.65,6.22,3,20.46,46.22,1.003,3.533,13.63,Pemulihan Awal,2.5549,2.5648,1.0394,2.2461,Sangat Tinggi,2.2342,2.1625,2.194,0.5326,3.8659,2.1462,Sangat Tinggi,-0.0999,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2021Q4,2021-Q4,2021,Q4,116,74,Sulawesi Tenggara,Sulawesi,5795085,65.79,16.44,48.89,58.71,656.67,-1.255,9.04,26.59,5.93,3.18,21.02,46.2,-0.044,3.588,13.61,Pemulihan Awal,2.4491,2.849,1,2.1462,Sangat Tinggi,2.2461,2.1608,2.1904,-4.4477,-0.6757,2.229,Sangat Tinggi,0.0828,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2022Q1,2022-Q1,2022,Q1,117,74,Sulawesi Tenggara,Sulawesi,5809281,66.02,16.08,49.09,58.9,664.21,1.148,9.13,25.76,6.6,3.67,20.74,47.28,2.332,3.642,13.56,Pemulihan,2.3607,2.8101,1.0174,2.229,Sangat Tinggi,2.1462,2.1351,2.2139,3.858,4.3979,2.1624,Sangat Tinggi,-0.0666,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2022Q2,2022-Q2,2022,Q2,118,74,Sulawesi Tenggara,Sulawesi,5822330,66.05,15.89,49.5,58.97,668.8,0.692,9.11,28.01,6.44,,20.93,47.16,-0.262,3.634,13.5,Pemulihan,2.4866,2.8835,1.1576,2.1624,Sangat Tinggi,2.229,2.2342,2.1959,-2.9879,-3.2137,2.1844,Sangat Tinggi,0.022,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2022Q3,2022-Q3,2022,Q3,119,74,Sulawesi Tenggara,Sulawesi,5844055,66.18,15.87,49.6,59.09,671.89,0.461,8.88,25.33,6.09,4.22,21.53,47.1,-0.108,3.698,13.42,Pemulihan,2.4636,2.9625,1.2876,2.1844,Sangat Tinggi,2.1624,2.2461,2.1805,1.0174,-2.747,2.1573,Sangat Tinggi,-0.0271,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2022Q4,2022-Q4,2022,Q4,120,74,Sulawesi Tenggara,Sulawesi,5866105,66.12,15.68,49.58,59.13,680.14,1.229,8.84,26.64,6.84,4.55,21.84,47.73,1.338,3.799,13.33,Pemulihan,2.3202,2.703,1.1258,2.1573,Sangat Tinggi,2.1844,2.1462,2.1833,-1.2406,0.5172,2.2213,Sangat Tinggi,0.064,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2023Q1,2023-Q1,2023,Q1,121,74,Sulawesi Tenggara,Sulawesi,5898850,65.96,15.27,50.36,59.33,678.9,-0.182,8.7,26.3,5.87,4.13,22.41,48.78,2.191,3.83,,Pemulihan,2.5137,2.8073,1.1878,2.2213,Sangat Tinggi,2.1573,2.229,2.1814,2.9667,-0.3454,2.2284,Sangat Tinggi,0.0071,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2023Q2,2023-Q2,2023,Q2,122,74,Sulawesi Tenggara,Sulawesi,5926952,66.2,15.28,,59.75,680.79,0.277,8.94,26.36,6.1,4.19,22.84,49.38,1.223,3.882,13.14,Pemulihan,2.3823,3.0603,1.0993,2.2284,Sangat Tinggi,2.2213,2.1624,2.1979,0.3196,3.0522,2.2515,Sangat Tinggi,0.0231,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2023Q3,2023-Q3,2023,Q3,123,74,Sulawesi Tenggara,Sulawesi,5932243,66.16,15.18,51.27,59.92,688.52,1.137,9.01,25.48,5.62,3.86,22.87,-14.7,1.321,3.933,12.99,Pemulihan,2.3598,2.8458,1.1842,2.2515,Sangat Tinggi,2.2284,2.1844,2.2146,1.0366,3.0718,2.1912,Sangat Tinggi,-0.0603,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2023Q4,2023-Q4,2023,Q4,124,74,Sulawesi Tenggara,Sulawesi,5949037,66.01,15.18,51.85,60.35,688.45,-0.011,8.95,26.14,6.61,4.34,22.91,51.07,2.075,4.028,,Pemulihan,2.3138,2.7293,1.0273,2.1912,Sangat Tinggi,2.2515,2.1573,2.2231,-2.6782,1.5714,2.1955,Sangat Tinggi,0.0043,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2024Q1,2024-Q1,2024,Q1,125,74,Sulawesi Tenggara,Sulawesi,5963732,66.07,14.89,52.81,60.53,709.62,3.075,8.89,26.76,6.25,3.7,23.51,51.95,1.727,3.985,12.58,Normal,2.5008,2.8572,1.1773,2.1955,Sangat Tinggi,2.1912,2.2213,2.2167,0.1962,-1.1615,2.1513,Sangat Tinggi,-0.0442,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2024Q2,2024-Q2,2024,Q2,126,74,Sulawesi Tenggara,Sulawesi,5980009,65.98,14.72,53.4,60.83,,1.199,8.93,25.93,6.7,,23.75,52.83,1.695,4.017,12.49,Normal,2.3493,2.8764,1.0712,2.1513,Sangat Tinggi,2.1955,2.2284,2.1974,-2.0132,-3.4599,2.2433,Sangat Tinggi,0.092,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2024Q3,2024-Q3,2024,Q3,127,74,Sulawesi Tenggara,Sulawesi,5993485,66.15,14.66,53.8,61.14,716.54,-0.221,8.8,26.06,5.93,4.66,23.88,54.18,2.557,4.107,12.34,Normal,2.3491,3.0038,1.1578,2.2433,Sangat Tinggi,2.1513,2.2515,2.1953,4.2765,-0.3642,2.3039,Sangat Tinggi,0.0606,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2024Q4,2024-Q4,2024,Q4,128,74,Sulawesi Tenggara,Sulawesi,6008361,66.17,14.36,54.26,61.42,729.16,1.761,8.8,26.88,6.14,,24.2,54.59,0.752,4.173,12.39,Normal,2.3434,2.9559,1.1236,2.3039,Sangat Tinggi,2.2433,2.1912,2.2235,2.7014,5.1433,2.3379,Sangat Tinggi,0.034,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2025Q1,2025-Q1,2025,Q1,129,74,Sulawesi Tenggara,Sulawesi,6046128,66.27,14.28,54.84,61.65,739.07,1.36,8.71,25.95,6.36,4.15,23.95,55.54,1.74,4.232,12.35,Normal,2.5398,3.0876,1.3049,2.3379,Sangat Tinggi,2.3039,2.1955,2.2591,1.4758,6.486,2.2716,Sangat Tinggi,-0.0663,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2025Q2,2025-Q2,2025,Q2,130,74,Sulawesi Tenggara,Sulawesi,6074842,66.21,14.1,55.41,61.78,754.46,2.082,8.76,26.35,6.21,4.25,23.87,56.36,1.475,4.23,12.12,Normal,2.4822,2.9613,1.0708,2.2716,Sangat Tinggi,2.3379,2.1513,2.2892,-2.8359,5.592,2.3585,Sangat Tinggi,0.0869,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2025Q3,2025-Q3,2025,Q3,131,74,Sulawesi Tenggara,Sulawesi,6090642,66.26,14.1,55.77,62.06,765.35,1.443,8.87,26.21,5.59,4.56,23.58,56.93,1.021,4.225,12.06,Normal,2.443,3.0368,1.2791,2.3585,Sangat Tinggi,2.2716,2.2433,2.318,3.8255,5.1353,2.3569,Sangat Tinggi,-0.0016,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
74-2025Q4,2025-Q4,2025,Q4,132,74,Sulawesi Tenggara,Sulawesi,6107169,66.55,14.28,55.8,62.25,770.24,0.639,8.99,28.46,6.52,4.22,23.64,57.38,0.789,4.249,12.07,Normal,2.4761,3.213,1.0818,2.3569,Sangat Tinggi,2.3585,2.3039,2.3312,-0.0678,2.3004,,,,,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
75-1993Q1,1993-Q1,1993,Q1,1,75,Gorontalo,Sulawesi,1718048,50.23,22.67,8.34,32.41,126.66,-6.111,4.08,16.64,3.78,6.63,12.18,4.24,7.242,0.364,5.95,Normal,1.4786,1.3884,1.1892,1.4125,Rendah,,,1.4125,,,1.4681,Rendah,0.0556,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
75-1993Q2,1993-Q2,1993,Q2,2,75,Gorontalo,Sulawesi,1723862,50.41,22.57,8.73,32.89,117.13,-7.527,4.14,17.91,4.49,7.33,12.41,,25.035,0.409,5.9,Normal,1.6183,1.493,1.3919,1.4681,Rendah,1.4125,,1.4403,3.9363,,1.4132,Rendah,-0.0549,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
75-1993Q3,1993-Q3,1993,Q3,3,75,Gorontalo,Sulawesi,1727748,50.64,22.62,9.25,33.11,114.09,-2.591,3.98,17.66,3.96,7.87,11.93,5.27,-0.537,0.415,5.76,Normal,1.6821,1.3866,1.4566,1.4132,Rendah,1.4681,,1.4313,-3.7395,,1.4778,Rendah,0.0646,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
75-1993Q4,1993-Q4,1993,Q4,4,75,Gorontalo,Sulawesi,1732630,51.04,,9.77,33.46,132.71,16.324,3.83,18.42,3.78,7.35,12.15,5.44,3.14,0.426,5.69,Normal,1.7529,1.5955,1.4127,1.4778,Rendah,1.4132,,1.4429,4.5712,,1.4657,Rendah,-0.0121,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
